closetime,openprice,highprice,lowprice,closeprice,volume,datetime,averageprice,updown
1503698400,474000,477830,472600,474857,204.16153,2017-08-26 07:00:00,475215.0,1
1503702000,474505,478730,473740,477155,269.0825,2017-08-26 08:00:00,476235.0,2
1503705600,477300,477639,474514,476820,250.324,2017-08-26 09:00:00,476076.5,1
1503709200,476801,478200,475999,476628,153.79373,2017-08-26 10:00:00,477099.5,2
1503712800,476982,477000,474000,474800,302.14597,2017-08-26 11:00:00,475500.0,2
1503716400,474800,475440,471200,471218,580.501,2017-08-26 12:00:00,473320.0,2
1503720000,471218,474000,470630,472771,256.83047,2017-08-26 13:00:00,472315.0,1
1503723600,472771,475938,472001,472201,302.52823,2017-08-26 14:00:00,473969.5,2
1503727200,472201,474536,471180,473104,330.44125,2017-08-26 15:00:00,472858.0,1
1503730800,473100,475130,472320,474791,220.3919,2017-08-26 16:00:00,473725.0,1
1503734400,474998,477050,473346,476540,326.3519,2017-08-26 17:00:00,475198.0,1
1503738000,476598,477235,474700,476714,365.44333,2017-08-26 18:00:00,475967.5,2
1503741600,476660,477180,472115,473158,405.2221,2017-08-26 19:00:00,474647.5,2
1503745200,473100,475000,473021,474604,159.15884,2017-08-26 20:00:00,474010.5,2
1503748800,474895,475000,472100,473749,179.27296,2017-08-26 21:00:00,473550.0,2
1503752400,473043,473600,471401,471762,373.12613,2017-08-26 22:00:00,472500.5,2
1503756000,471763,473570,471000,472705,294.13223,2017-08-26 23:00:00,472285.0,2
1503759600,472540,472898,471201,471876,109.302315,2017-08-27 00:00:00,472049.5,1
1503763200,471900,474200,471900,472975,225.2886,2017-08-27 01:00:00,473050.0,2
1503766800,472830,473800,471838,473132,148.2846,2017-08-27 02:00:00,472819.0,2
1503770400,473535,473920,471100,472140,174.71185,2017-08-27 03:00:00,472510.0,1
1503774000,472393,474900,472030,474900,168.84232,2017-08-27 04:00:00,473465.0,1
1503777600,474900,475900,473866,474384,160.05153,2017-08-27 05:00:00,474883.0,1
1503781200,474419,476071,473938,474742,115.64504,2017-08-27 06:00:00,475004.5,1
1503784800,475325,476030,474063,474829,98.234795,2017-08-27 07:00:00,475046.5,2
1503788400,474478,475990,473657,474080,206.18286,2017-08-27 08:00:00,474823.5,1
1503792000,474567,475899,473900,474401,129.04211,2017-08-27 09:00:00,474899.5,2
1503795600,474365,475500,474010,475373,199.73714,2017-08-27 10:00:00,474755.0,1
1503799200,475309,478149,474676,477491,507.26978,2017-08-27 11:00:00,476412.5,1
1503802800,477491,478000,475870,476440,321.82803,2017-08-27 12:00:00,476935.0,2
1503806400,476500,477300,475000,475644,287.57834,2017-08-27 13:00:00,476150.0,2
1503810000,475874,476690,475220,475678,148.06177,2017-08-27 14:00:00,475955.0,2
1503813600,476034,476230,474703,475800,260.13583,2017-08-27 15:00:00,475466.5,1
1503817200,475825,477424,475258,476190,246.83113,2017-08-27 16:00:00,476341.0,1
1503820800,476469,477400,475842,476081,174.47372,2017-08-27 17:00:00,476621.0,2
1503824400,476110,477075,475600,476000,149.45619,2017-08-27 18:00:00,476337.5,2
1503828000,476377,476530,475390,475390,182.08952,2017-08-27 19:00:00,475960.0,2
1503831600,475390,476200,474990,475370,128.1066,2017-08-27 20:00:00,475595.0,1
1503835200,475467,477424,475101,476728,269.61282,2017-08-27 21:00:00,476262.5,2
1503838800,476759,477000,475350,475550,257.53992,2017-08-27 22:00:00,476175.0,1
1503842400,475586,476829,475586,475700,196.3376,2017-08-27 23:00:00,476207.5,1
1503846000,475650,477080,475402,477080,208.47127,2017-08-28 00:00:00,476241.0,1
1503849600,476444,477400,476059,476990,212.76752,2017-08-28 01:00:00,476729.5,1
1503853200,476786,477885,476070,477626,295.64658,2017-08-28 02:00:00,476977.5,1
1503856800,477626,478000,476982,477730,220.9671,2017-08-28 03:00:00,477491.0,1
1503860400,477730,478779,476786,478220,161.16138,2017-08-28 04:00:00,477782.5,1
1503864000,478222,478699,477400,478291,72.02862,2017-08-28 05:00:00,478049.5,1
1503867600,478379,479500,477000,478179,212.29924,2017-08-28 06:00:00,478250.0,1
1503871200,478230,479000,477601,478000,167.82474,2017-08-28 07:00:00,478300.5,2
1503874800,478001,478500,476616,477195,195.27733,2017-08-28 08:00:00,477558.0,2
1503878400,477255,478006,476665,477241,132.33076,2017-08-28 09:00:00,477335.5,2
1503882000,477192,477550,474901,475165,375.77933,2017-08-28 10:00:00,476225.5,2
1503885600,475165,477100,473870,475540,345.43176,2017-08-28 11:00:00,475485.0,1
1503889200,475540,477540,475540,476500,305.81696,2017-08-28 12:00:00,476540.0,2
1503892800,476585,477057,474300,474300,539.4681,2017-08-28 13:00:00,475678.5,2
1503896400,474444,474500,464100,466000,1463.47,2017-08-28 14:00:00,469300.0,2
1503900000,466155,467500,461613,463900,597.4407,2017-08-28 15:00:00,464556.5,1
1503903600,463900,467680,463500,465000,665.8351,2017-08-28 16:00:00,465590.0,1
1503907200,465111,470124,464810,470124,540.033,2017-08-28 17:00:00,467467.0,1
1503910800,469970,470597,468360,469251,306.36145,2017-08-28 18:00:00,469478.5,1
1503914400,469236,471868,467810,470500,485.8219,2017-08-28 19:00:00,469839.0,1
1503918000,470500,472999,469460,472500,351.36624,2017-08-28 20:00:00,471229.5,1
1503921600,472617,473777,471869,472200,349.85468,2017-08-28 21:00:00,472823.0,2
1503925200,472200,473561,471421,471430,331.8186,2017-08-28 22:00:00,472491.0,2
1503928800,471431,473639,471321,472300,241.09271,2017-08-28 23:00:00,472480.0,2
1503932400,472462,473246,471645,472114,183.611,2017-08-29 00:00:00,472445.5,2
1503936000,472114,472760,470860,472200,155.56407,2017-08-29 01:00:00,471810.0,1
1503939600,472330,475300,472000,474809,332.44318,2017-08-29 02:00:00,473650.0,1
1503943200,474807,475999,473160,474340,223.7567,2017-08-29 03:00:00,474579.5,2
1503946800,474506,474884,473310,474500,59.743347,2017-08-29 04:00:00,474097.0,1
1503950400,474635,475350,473691,475350,45.675102,2017-08-29 05:00:00,474520.5,2
1503954000,475210,475350,473201,474860,71.27341,2017-08-29 06:00:00,474275.5,1
1503957600,474859,478999,474180,478999,565.8342,2017-08-29 07:00:00,476589.5,1
1503961200,478999,480000,476180,477744,698.59344,2017-08-29 08:00:00,478090.0,2
1503964800,477499,478334,476550,478330,213.51381,2017-08-29 09:00:00,477442.0,1
1503968400,478095,478930,476440,477000,203.8911,2017-08-29 10:00:00,477685.0,2
1503972000,477279,477500,475710,476809,196.50735,2017-08-29 11:00:00,476605.0,1
1503975600,476809,477660,475748,477340,236.1793,2017-08-29 12:00:00,476704.0,1
1503979200,477104,478680,476995,477978,308.33612,2017-08-29 13:00:00,477837.5,1
1503982800,477952,479430,477499,479150,280.8327,2017-08-29 14:00:00,478464.5,1
1503986400,479150,479490,478098,478479,164.32541,2017-08-29 15:00:00,478794.0,2
1503990000,478479,479000,477500,478299,258.15823,2017-08-29 16:00:00,478250.0,2
1503993600,478299,479000,475500,476299,311.03305,2017-08-29 17:00:00,477250.0,2
1503997200,476299,478800,475610,477501,325.93088,2017-08-29 18:00:00,477205.0,2
1504000800,477502,477888,476500,477050,284.93573,2017-08-29 19:00:00,477194.0,2
1504004400,477044,477400,476001,477020,325.1846,2017-08-29 20:00:00,476700.5,1
1504008000,477020,478300,476113,476980,293.60236,2017-08-29 21:00:00,477206.5,1
1504011600,476953,479500,476700,479500,329.31522,2017-08-29 22:00:00,478100.0,1
1504015200,479480,489900,478910,487700,1236.2285,2017-08-29 23:00:00,484405.0,1
1504018800,487700,489440,485007,488302,602.21124,2017-08-30 00:00:00,487223.5,1
1504022400,488302,493000,487500,491228,711.03326,2017-08-30 01:00:00,490250.0,1
1504026000,491229,492100,489951,491300,482.319,2017-08-30 02:00:00,491025.5,2
1504029600,490629,492000,488246,491200,184.90765,2017-08-30 03:00:00,490123.0,1
1504033200,491661,494137,491601,491951,198.90858,2017-08-30 04:00:00,492869.0,2
1504036800,492355,494110,491280,492494,108.60469,2017-08-30 05:00:00,492695.0,1
1504040400,492508,496000,492200,495307,347.04254,2017-08-30 06:00:00,494100.0,1
1504044000,495649,501290,495300,500000,812.34827,2017-08-30 07:00:00,498295.0,1
1504047600,500006,500155,497000,499990,425.56055,2017-08-30 08:00:00,498577.5,1
1504051200,499990,502179,499500,499600,496.96298,2017-08-30 09:00:00,500839.5,2
1504054800,499602,501000,497851,500987,406.8219,2017-08-30 10:00:00,499425.5,1
1504058400,500987,507900,500985,506600,756.9562,2017-08-30 11:00:00,504442.5,1
1504062000,506600,507200,504110,505102,630.81824,2017-08-30 12:00:00,505655.0,2
1504065600,505300,506209,502600,503549,605.6059,2017-08-30 13:00:00,504404.5,1
1504069200,503543,509370,503463,506509,802.5011,2017-08-30 14:00:00,506416.5,1
1504072800,506550,507300,505981,506400,421.03058,2017-08-30 15:00:00,506640.5,1
1504076400,506562,508199,506400,507679,554.08905,2017-08-30 16:00:00,507299.5,2
1504080000,507437,507678,504490,504806,679.5568,2017-08-30 17:00:00,506084.0,2
1504083600,504801,507202,503001,505398,798.49304,2017-08-30 18:00:00,505101.5,2
1504087200,505298,505888,497960,498000,857.2601,2017-08-30 19:00:00,501924.0,2
1504090800,498000,499980,492810,498103,959.9954,2017-08-30 20:00:00,496395.0,1
1504094400,498660,501170,496832,499412,567.1702,2017-08-30 21:00:00,499001.0,1
1504098000,499412,503087,498362,501976,620.5496,2017-08-30 22:00:00,500724.5,1
1504101600,502000,503090,500600,501797,385.44122,2017-08-30 23:00:00,501845.0,2
1504105200,501661,502287,499800,500800,293.62234,2017-08-31 00:00:00,501043.5,1
1504108800,500846,502000,500248,501291,346.60556,2017-08-31 01:00:00,501124.0,1
1504112400,501547,504940,501280,503999,214.58017,2017-08-31 02:00:00,503110.0,1
1504116000,503999,505555,503169,505469,196.33578,2017-08-31 03:00:00,504362.0,2
1504119600,505325,505325,501617,503626,316.44925,2017-08-31 04:00:00,503471.0,2
1504123200,503579,504210,501350,502269,192.24184,2017-08-31 05:00:00,502780.0,2
1504126800,502287,504212,501245,503464,187.89207,2017-08-31 06:00:00,502728.5,1
1504130400,503504,503777,502000,503637,160.28798,2017-08-31 07:00:00,502888.5,1
1504134000,503492,504980,502810,504601,253.5556,2017-08-31 08:00:00,503895.0,1
1504137600,504800,506000,503800,503825,274.66354,2017-08-31 09:00:00,504900.0,1
1504141200,503820,507150,503757,506875,409.8853,2017-08-31 10:00:00,505453.5,1
1504144800,506875,509600,506875,508600,509.27774,2017-08-31 11:00:00,508237.5,1
1504148400,508821,510000,508100,509699,639.6883,2017-08-31 12:00:00,509050.0,1
1504152000,509699,511000,509251,510410,412.395,2017-08-31 13:00:00,510125.5,1
1504155600,510350,511760,509270,509517,397.4409,2017-08-31 14:00:00,510515.0,2
1504159200,509999,511600,508514,511570,415.07666,2017-08-31 15:00:00,510057.0,2
1504162800,511582,511687,508365,509702,567.8942,2017-08-31 16:00:00,510026.0,2
1504166400,509707,510729,509080,510209,443.22638,2017-08-31 17:00:00,509904.5,2
1504170000,510209,511030,508740,508770,302.94128,2017-08-31 18:00:00,509885.0,2
1504173600,508836,509899,507560,509269,376.2474,2017-08-31 19:00:00,508729.5,1
1504177200,509149,514500,509113,513264,630.0548,2017-08-31 20:00:00,511806.5,1
1504180800,513199,515980,512350,515980,551.67957,2017-08-31 21:00:00,514165.0,1
1504184400,515970,520000,515740,518800,744.5299,2017-08-31 22:00:00,517870.0,1
1504188000,518513,525500,518513,524200,780.13696,2017-08-31 23:00:00,522006.5,1
1504191600,524205,524890,520400,521001,541.3704,2017-09-01 00:00:00,522645.0,2
1504195200,520996,521450,518000,520630,504.66257,2017-09-01 01:00:00,519725.0,1
1504198800,520630,521800,518340,519889,315.77744,2017-09-01 02:00:00,520070.0,1
1504202400,519923,521840,518573,521690,280.10443,2017-09-01 03:00:00,520206.5,1
1504206000,521619,523299,520500,522706,256.32394,2017-09-01 04:00:00,521899.5,2
1504209600,522712,523245,519397,520514,244.20996,2017-09-01 05:00:00,521321.0,2
1504213200,520463,522570,519390,521681,163.025,2017-09-01 06:00:00,520980.0,1
1504216800,522050,522601,520610,521090,182.36684,2017-09-01 07:00:00,521605.5,1
1504220400,520968,524150,520750,523999,258.88922,2017-09-01 08:00:00,522450.0,1
1504224000,523999,524144,522608,523300,266.9371,2017-09-01 09:00:00,523376.0,1
1504227600,523300,529599,523000,529300,751.7633,2017-09-01 10:00:00,526299.5,1
1504231200,529594,532953,529080,529080,994.5769,2017-09-01 11:00:00,531016.5,2
1504234800,529081,529616,527250,528685,776.98956,2017-09-01 12:00:00,528433.0,2
1504238400,527684,528898,526100,527805,463.06314,2017-09-01 13:00:00,527499.0,2
1504242000,527799,528097,520030,523767,1074.0577,2017-09-01 14:00:00,524063.5,1
1504245600,523766,527000,522498,522498,500.93335,2017-09-01 15:00:00,524749.0,2
1504249200,522498,526410,521810,526410,623.26575,2017-09-01 16:00:00,524110.0,1
1504252800,526409,528930,525000,527956,662.1218,2017-09-01 17:00:00,526965.0,1
1504256400,527956,531765,527517,529821,807.23065,2017-09-01 18:00:00,529641.0,2
1504260000,529821,530130,527650,528998,481.97894,2017-09-01 19:00:00,528890.0,1
1504263600,528931,530750,528290,528800,408.9925,2017-09-01 20:00:00,529520.0,1
1504267200,528853,531250,528288,530637,436.7638,2017-09-01 21:00:00,529769.0,1
1504270800,530614,534780,529721,534690,696.0641,2017-09-01 22:00:00,532250.5,1
1504274400,534690,536500,534020,534089,645.7729,2017-09-01 23:00:00,535260.0,2
1504278000,534020,535568,531010,533599,516.62494,2017-09-02 00:00:00,533289.0,1
1504281600,533461,535547,532482,535036,317.105,2017-09-02 01:00:00,534014.5,2
1504285200,534947,535115,532535,533530,299.6738,2017-09-02 02:00:00,533825.0,1
1504288800,533530,536499,532817,534900,275.29095,2017-09-02 03:00:00,534658.0,2
1504292400,534900,536510,532580,533997,256.37964,2017-09-02 04:00:00,534545.0,1
1504296000,533838,538280,533710,537481,243.88434,2017-09-02 05:00:00,535995.0,1
1504299600,537159,540000,535250,536749,453.09756,2017-09-02 06:00:00,537625.0,2
1504303200,536170,539499,535581,538998,295.8721,2017-09-02 07:00:00,537540.0,1
1504306800,538943,541712,537900,541406,340.38202,2017-09-02 08:00:00,539806.0,1
1504310400,541407,548000,541001,547797,952.2484,2017-09-02 09:00:00,544500.5,1
1504314000,547996,549300,545108,547952,784.1021,2017-09-02 10:00:00,547204.0,1
1504317600,547811,555008,547100,555000,1114.4642,2017-09-02 11:00:00,551054.0,1
1504321200,555000,566350,547920,554500,1663.9927,2017-09-02 12:00:00,557135.0,2
1504324800,554500,554500,541524,544467,1081.4838,2017-09-02 13:00:00,548012.0,2
1504328400,544467,549990,543340,546650,553.58325,2017-09-02 14:00:00,546665.0,2
1504332000,546650,547640,531500,531579,1357.6185,2017-09-02 15:00:00,539570.0,2
1504335600,531579,542000,528262,535543,1688.68,2017-09-02 16:00:00,535131.0,1
1504339200,535500,542160,531483,536806,1466.581,2017-09-02 17:00:00,536821.5,2
1504342800,535025,536806,520727,530322,1505.6692,2017-09-02 18:00:00,528766.5,2
1504346400,530322,530500,522000,525377,1020.64557,2017-09-02 19:00:00,526250.0,2
1504350000,525500,529998,522313,528326,898.34717,2017-09-02 20:00:00,526155.5,1
1504353600,528326,528920,524500,526797,718.86237,2017-09-02 21:00:00,526710.0,2
1504357200,526796,527824,515777,515871,1065.4055,2017-09-02 22:00:00,521800.5,2
1504360800,515777,520661,511760,518895,922.00464,2017-09-02 23:00:00,516210.5,2
1504364400,518896,519635,508123,513020,1206.8446,2017-09-03 00:00:00,513879.0,2
1504368000,513325,513325,506559,513280,951.92285,2017-09-03 01:00:00,509942.0,1
1504371600,513280,517666,509025,512000,747.92053,2017-09-03 02:00:00,513345.5,1
1504375200,512000,522700,511070,522500,556.10626,2017-09-03 03:00:00,516885.0,1
1504378800,522500,523070,516465,517000,367.62167,2017-09-03 04:00:00,519767.5,2
1504382400,516000,519550,515000,516400,345.47778,2017-09-03 05:00:00,517275.0,2
1504386000,516446,517350,508800,510697,572.69257,2017-09-03 06:00:00,513075.0,2
1504389600,510697,512561,502980,504680,668.90045,2017-09-03 07:00:00,507770.5,2
1504393200,504680,510780,502000,502751,708.70996,2017-09-03 08:00:00,506390.0,1
1504396800,502580,518065,502500,516000,928.584,2017-09-03 09:00:00,510282.5,1
1504400400,516000,538000,515609,529150,1572.477,2017-09-03 10:00:00,526804.5,2
1504404000,529449,529790,520000,522856,613.7875,2017-09-03 11:00:00,524895.0,2
1504407600,522856,523000,516571,520000,433.30203,2017-09-03 12:00:00,519785.5,1
1504411200,520000,530000,519330,529627,833.0607,2017-09-03 13:00:00,524665.0,1
1504414800,529588,534890,528820,533260,1320.6322,2017-09-03 14:00:00,531855.0,1
1504418400,533260,540669,533260,540668,1000.87506,2017-09-03 15:00:00,536964.5,2
1504422000,540163,541100,530089,531589,983.84656,2017-09-03 16:00:00,535594.5,2
1504425600,531052,532859,527950,531710,582.07574,2017-09-03 17:00:00,530404.5,1
1504429200,532900,535520,529540,531825,506.93207,2017-09-03 18:00:00,532530.0,2
1504432800,531824,532403,521000,523797,1158.9924,2017-09-03 19:00:00,526701.5,2
1504436400,523797,525800,521660,521736,749.0124,2017-09-03 20:00:00,523730.0,2
1504440000,521736,523160,516162,517441,588.76666,2017-09-03 21:00:00,519661.0,2
1504443600,518000,518580,512609,517600,649.8683,2017-09-03 22:00:00,515594.5,2
1504447200,517600,518000,503100,503100,1223.0981,2017-09-03 23:00:00,510550.0,2
1504450800,503044,510000,501100,505998,1421.3633,2017-09-04 00:00:00,505550.0,2
1504454400,505998,509780,501120,503246,811.935,2017-09-04 01:00:00,505450.0,1
1504458000,503496,511570,503100,510078,764.35406,2017-09-04 02:00:00,507335.0,1
1504461600,509706,515000,509695,513699,356.42123,2017-09-04 03:00:00,512347.5,2
1504465200,513699,513716,507505,509751,442.95453,2017-09-04 04:00:00,510610.5,2
1504468800,509761,513080,507720,512772,289.18167,2017-09-04 05:00:00,510400.0,1
1504472400,512837,513080,510072,511036,178.46967,2017-09-04 06:00:00,511576.0,1
1504476000,511035,520000,506175,518080,418.2808,2017-09-04 07:00:00,513087.5,1
1504479600,518080,520000,515850,518539,531.56494,2017-09-04 08:00:00,517925.0,1
1504483200,518539,523660,518007,522530,502.1952,2017-09-04 09:00:00,520833.5,2
1504486800,522530,523000,512000,512980,587.8289,2017-09-04 10:00:00,517500.0,2
1504490400,513173,517230,512981,516600,460.09833,2017-09-04 11:00:00,515105.5,1
1504494000,516748,521287,515330,519490,562.3416,2017-09-04 12:00:00,518308.5,1
1504497600,519490,523270,516607,523000,734.12213,2017-09-04 13:00:00,519938.5,1
1504501200,522999,523000,517780,517780,528.42236,2017-09-04 14:00:00,520390.0,2
1504504800,517703,518120,514215,515500,443.00955,2017-09-04 15:00:00,516167.5,2
1504508400,515761,516136,510550,515999,582.8357,2017-09-04 16:00:00,513343.0,2
1504512000,515998,516394,501860,501870,1145.7378,2017-09-04 17:00:00,509127.0,2
1504515600,501870,508530,482100,496575,2795.3083,2017-09-04 18:00:00,495315.0,1
1504519200,496510,500000,491710,497269,1287.1418,2017-09-04 19:00:00,495855.0,1
1504522800,497269,509800,495201,504277,1463.6227,2017-09-04 20:00:00,502500.5,2
1504526400,504277,504790,490665,493500,1244.2181,2017-09-04 21:00:00,497727.5,2
1504530000,493500,496900,488400,492449,931.6265,2017-09-04 22:00:00,492650.0,1
1504533600,492320,498000,491300,494691,963.2473,2017-09-04 23:00:00,494650.0,2
1504537200,494691,495120,482591,487000,1164.6743,2017-09-05 00:00:00,488855.5,2
1504540800,487700,490000,482500,486379,973.16455,2017-09-05 01:00:00,486250.0,2
